,acc_watch_x,acc_watch_y,acc_watch_z,hr_watch_rate,bedtime_clock,avg_bedtime_clock,bedtime_90minutes,avg_bedtime_90minutes,labelUndefined,labelWake,labelN2,labelN1,labelN3,labelREM,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8
1971-01-01 01:07:49.015622140,0.33404425406976745,0.5383762098837209,-0.7184645180232558,82.0,0.004892966360856269,-0.6230377166156983,0.05217391304347826,-0.6826086956521739,1.0,0.0,0.0,0.0,0.0,0.0,-0.38706441567616756,-0.4418389424140356,0.3745122519389781,0.45211275277137025,0.5009151663207904,0.19321472090885597,0.5012128062429126,-0.2265502293149022
1971-01-01 01:07:52.015622140,-0.02077342383720929,0.7931089191860464,0.1686743767441861,82.0,0.00509683995922528,-0.6228338430173292,0.05434782608695652,-0.6847826086956521,1.0,0.0,0.0,0.0,0.0,0.0,-0.10368535358617052,-0.593585629086178,0.36396787576439255,0.5200110341114588,0.5428213833062382,0.13325958519086614,0.2793652468458912,0.11067271528704298
1971-01-01 01:07:55.015622140,-0.297624465497076,0.9070556836257312,0.1073462994152047,82.0,0.005300713557594291,-0.6226299694189603,0.05652173913043478,-0.6869565217391305,1.0,0.0,0.0,0.0,0.0,0.0,-0.1852940698699648,-0.5851158264135544,0.3783322365203923,0.4782449528953161,0.548811589528104,0.17592490872112837,0.17711939357461348,0.249619289090207
1971-01-01 01:07:58.015622140,-0.1473734287739698,0.7358428967547261,-0.057313649129606944,82.0,0.005504587155963302,-0.6224260958205913,0.058695652173913045,-0.6891304347826087,,,,,,,-0.21186154739098798,-0.5520196056156388,0.39620821043500426,0.4663931129951803,0.5037798525453276,0.17485651605888775,0.26349612673877065,0.1336881591834984
1971-01-01 01:08:01.015622140,0.002877607949136385,0.5646301098837211,-0.2219735976744186,82.0,0.005708460754332314,-0.6222222222222222,0.0608695652173913,-0.691304347826087,1.0,0.0,0.0,0.0,0.0,0.0,-0.23842902491201112,-0.5189233848177232,0.41408418434961614,0.4545412730950444,0.4587481155625513,0.17378812339664715,0.34987285990292777,0.017757029276789685
1971-01-01 01:08:04.015622140,0.15312864467224258,0.3522016398255815,-0.29342957500000005,82.0,0.005912334352701325,-0.6220183486238533,0.06304347826086956,-0.6934782608695652,,,,,,,-0.2219731111354007,-0.4979176645722449,0.4413625116011966,0.4485908950211359,0.3969982922313832,0.16089289333530757,0.4347981404709571,-0.08743740885748948
1971-01-01 01:08:07.015622140,0.3033796813953488,0.13977316976744186,-0.3648855523255815,82.0,0.006116207951070336,-0.6218144750254843,0.06521739130434782,-0.6956521739130435,1.0,0.0,0.0,0.0,0.0,0.0,-0.2055171973587903,-0.47691194432676676,0.4686408388527771,0.44264051694722745,0.33524846890021504,0.147997663273968,0.5197234210389862,-0.19263184699176866
1971-01-01 01:08:10.015622140,-0.15434167441860464,0.16714552936046512,-0.4797794880813954,82.5,0.006320081549439347,-0.6216106014271152,0.06739130434782609,-0.6978260869565217,,,,,,,-0.33021815244270125,-0.4503809535066297,0.532208201137766,0.35520150155799557,0.28551147375151664,0.21718855984704805,0.3862564038381319,0.028636108883959677
1971-01-01 01:08:13.015622140,-0.6120630302325581,0.1945178889534884,-0.5946734238372093,83.0,0.006523955147808358,-0.6214067278287463,0.06956521739130435,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,-0.45491910752661235,-0.4238499626864927,0.595775563422755,0.2677624861687638,0.2357744786028182,0.2863794564201281,0.2527893866372778,0.2499040647596881
1971-01-01 01:08:16.015622140,-0.5771423751937984,0.19160473197674419,-0.6000664013565892,83.66666666666667,0.00672782874617737,-0.6212028542303772,0.0717391304347826,-0.7021739130434782,,,,,,,-0.45446674052081076,-0.427256746068765,0.5925059525020686,0.274757756619254,0.24149642985183137,0.2817696740663052,0.2806963713826019,0.24190553587083302
1971-01-01 01:08:19.015622140,-0.5422217201550387,0.188691575,-0.605459378875969,84.33333333333333,0.006931702344546381,-0.6209989806320082,0.07391304347826086,-0.7043478260869565,,,,,,,-0.4540143735150091,-0.4306635294510374,0.5892363415813823,0.2817530270697441,0.24721838110084451,0.2771598917124824,0.30860335612792583,0.2339070069819779
1971-01-01 01:08:22.015622140,-0.5073010651162789,0.1857784180232558,-0.6108523563953488,85.0,0.007135575942915392,-0.6207951070336393,0.07608695652173912,-0.7065217391304347,1.0,0.0,0.0,0.0,0.0,0.0,-0.4535620065092075,-0.43407031283330977,0.5859667306606959,0.28874829752023423,0.25294033234985763,0.27255010935865953,0.33651034087324994,0.22590847809312284
1971-01-01 01:08:25.015622140,-0.5203921499999999,-0.8149610373333332,0.05707183466666665,86.0,0.007339449541284404,-0.6205912334352702,0.07826086956521738,-0.708695652173913,1.0,0.0,0.0,0.0,0.0,0.0,-0.07538445846130207,-0.47541460784226686,0.8241002217749794,0.2521770672113961,-0.13812235147306584,0.177602005015299,0.44500720982614284,0.2622177270323176
1971-01-01 01:08:28.015622140,-0.4935313742268042,0.232871537113402,-0.6793170412371135,86.0,0.007543323139653415,-0.6203873598369012,0.08043478260869565,-0.7108695652173912,1.0,0.0,0.0,0.0,0.0,0.0,-0.4897399094259204,-0.43259288067741886,0.574646882871259,0.2916017724018654,0.27628874834915357,0.2783167335961853,0.36311736549539075,0.22842086880308446
1971-01-01 01:08:31.015622140,-0.4650049074302726,0.2836181989670742,-0.7274498511348199,85.66666666666667,0.007747196738022427,-0.6201834862385321,0.08260869565217391,-0.7130434782608694,,,,,,,-0.5098890818836103,-0.42925078346390655,0.5570672454276409,0.29601519000216664,0.29812383049017005,0.28174023462396103,0.36121580251762303,0.2058607603671409
1971-01-01 01:08:34.015622140,-0.43647844063374097,0.3343648608207464,-0.7755826610325263,85.33333333333333,0.007951070336391438,-0.6199796126401632,0.08478260869565216,-0.7152173913043477,,,,,,,-0.5300382543413,-0.42590868625039424,0.5394876079840226,0.3004286076024678,0.3199589126311866,0.2851637356517367,0.3593142395398551,0.18330065193119713
1971-01-01 01:08:37.015622140,-0.4079519738372094,0.3851115226744186,-0.8237154709302327,85.0,0.00815494393476045,-0.6197757390417942,0.08695652173913042,-0.7173913043478259,1.0,0.0,0.0,0.0,0.0,0.0,-0.5501874267989899,-0.42256658903688193,0.5219079705404044,0.304842025202769,0.34179399477220307,0.2885872366795124,0.3574126765620874,0.16074054349525363
1971-01-01 01:08:40.015622140,-0.3565224058479532,0.3957605210526315,-0.8159778461988304,85.0,0.00835881753312946,-0.6195718654434251,0.08913043478260868,-0.7195652173913042,1.0,0.0,0.0,0.0,0.0,0.0,-0.5405882481615683,-0.4271914214587237,0.511073320110135,0.315907716321573,0.3521618671400823,0.2814674159544076,0.3721565782004433,0.1371102328551
1971-01-01 01:08:43.015622140,-0.1282083343023256,0.5193501848837209,-0.8400616290697676,84.0,0.00856269113149847,-0.6193679918450561,0.09130434782608694,-0.7217391304347824,1.0,0.0,0.0,0.0,0.0,0.0,-0.5247590352560799,-0.4361539413937287,0.44433675569362885,0.36392687028451454,0.4265580512878303,0.25963451015184563,0.40802493931037204,0.014326220682870266
1971-01-01 01:08:46.015622140,-0.1291606215116279,0.5170099131782946,-0.8416912437984497,82.83333333333333,0.008766564729867482,-0.6191641182466872,0.0934782608695652,-0.7239130434782608,,,,,,,-0.5213021871598132,-0.43283785554115456,0.44126933748295527,0.36029894958060016,0.4200004760215419,0.26136618655091787,0.3807724902269412,-0.004336207609055937
1971-01-01 01:08:49.015622140,-0.13011290872093023,0.5146696414728682,-0.8433208585271318,81.66666666666667,0.008970438328236493,-0.6189602446483181,0.09565217391304347,-0.726086956521739,,,,,,,-0.5178453390635467,-0.4295217696885804,0.43820191927228197,0.3566710288766858,0.41344290075525364,0.26309786294998994,0.35352004114351065,-0.022998635900981904
1971-01-01 01:08:52.015622140,-0.13106519593023255,0.5123293697674419,-0.844950473255814,80.5,0.009174311926605505,-0.6187563710499491,0.09782608695652173,-0.7282608695652173,1.0,0.0,0.0,0.0,0.0,0.0,-0.5143884909672799,-0.4262056838360062,0.4351345010616084,0.35304310817277124,0.40688532548896544,0.26482953934906206,0.3262675920600796,-0.04166106419290813
1971-01-01 01:08:55.015622140,-0.1315345348837209,0.5118782593023257,-0.8449461296511629,77.25,0.009378185524974516,-0.61855249745158,0.09999999999999999,-0.7304347826086955,,,,,,,-0.5022795745244112,-0.4160742360696056,0.4258131340646181,0.3443017001143213,0.392517617401562,0.2690840761022444,0.2499069160431373,-0.0933499162117935
1971-01-01 01:08:58.015622140,-0.1320038738372093,0.5114271488372093,-0.8449417860465117,74.0,0.009582059123343527,-0.618348623853211,0.10217391304347825,-0.7326086956521738,1.0,0.0,0.0,0.0,0.0,0.0,-0.4901706580815424,-0.40594278830320496,0.4164917670676278,0.33556029205587123,0.3781499093141585,0.27333861285542665,0.17354624002619487,-0.14503876823067885
1971-01-01 01:09:01.015622140,-0.1320253360465116,0.5110203947674418,-0.8455196639534882,75.0,0.009785932721712538,-0.6181447502548421,0.10434782608695652,-0.7347826086956522,1.0,0.0,0.0,0.0,0.0,0.0,-0.49477080107512617,-0.4104714471508523,0.41878253195548476,0.3382476697705005,0.3813960675270709,0.27199829629999844,0.1970705621504322,-0.1292958241261683
1971-01-01 01:09:04.015622140,-0.13213564755541954,0.5109582994305045,-0.8454787945498434,73.0,0.009989806320081548,-0.617940876656473,0.10652173913043478,-0.7369565217391304,,,,,,,-0.48749539602547265,-0.4047180366155126,0.412752791665883,0.33297271444455423,0.37238371784510255,0.2745601474123123,0.15009304223393838,-0.16119962889547287
1971-01-01 01:09:07.015622140,-0.13224595906432748,0.5108962040935673,-0.8454379251461988,71.0,0.01019367991845056,-0.617737003058104,0.10869565217391304,-0.7391304347826086,1.0,0.0,0.0,0.0,0.0,0.0,-0.4802199909758191,-0.3989646260801728,0.40672305137628123,0.3276977591186078,0.36337136816313426,0.27712199852462616,0.10311552231744456,-0.19310343366477745
1971-01-01 01:09:10.015622140,-0.13215339116007072,0.5107830014653882,-0.8456084070498435,70.0,0.01039755351681957,-0.6175331294597349,0.1108695652173913,-0.7413043478260869,,,,,,,-0.4768849556309724,-0.3966471163696854,0.40342572127174836,0.325113416239898,0.35849360587207973,0.27836359441622016,0.07968687655515182,-0.20920665301694377
1971-01-01 01:09:13.015622140,-0.13206082325581395,0.5106697988372093,-0.8457788889534883,69.0,0.010601427115188583,-0.617329255861366,0.11304347826086956,-0.7434782608695651,1.0,0.0,0.0,0.0,0.0,0.0,-0.4735499202861255,-0.39432960665919814,0.40012839116721555,0.3225290733611882,0.35361584358102505,0.2796051903078142,0.056258230792859035,-0.2253098723691101
1971-01-01 01:09:16.015622140,-0.4440231319767442,0.6360964180232559,-0.5417994104651163,69.0,0.010805300713557595,-0.617125382262997,0.11521739130434783,-0.7456521739130434,1.0,0.0,0.0,0.0,0.0,0.0,-0.4107535211859298,-0.4444203808347291,0.4157584335062638,0.31731203743383984,0.35620876835226084,0.2827350643524483,-0.08767558373109806,-0.011276332887677178
1971-01-01 01:09:19.015622140,-0.3054856130813953,0.7244866843023257,-0.5479117540697676,69.0,0.011009174311926606,-0.6169215086646279,0.11739130434782609,-0.7478260869565216,,,,,,,-0.4016422228825432,-0.4547368646034807,0.3735173293870847,0.35059442087664155,0.408681981873465,0.26782590034132125,-0.05424775014004488,-0.07362760322538782
1971-01-01 01:09:22.015622140,-0.16694809418604648,0.8128769505813954,-0.5540240976744187,69.0,0.011213047910295617,-0.6167176350662589,0.11956521739130435,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,-0.39253092457915667,-0.4650533483722323,0.3312762252679055,0.38387680431944327,0.4611551953946689,0.2529167363301942,-0.020819916548991707,-0.13597887356309837
1971-01-01 01:09:25.015622140,-0.22611858165961943,0.5835425244186047,-0.3661564073643412,69.0,0.01141692150866463,-0.6165137614678899,0.1217391304347826,-0.7521739130434782,,,,,,,-0.2997727614144595,-0.47865904634069406,0.3931057244106894,0.3692139627040853,0.3620609753690097,0.23404004992515448,-0.022514654357242564,-0.09792239882440106
1971-01-01 01:09:28.015622140,-0.28528906913319235,0.35420809825581395,-0.17828871705426363,69.0,0.011620795107033642,-0.6163098878695209,0.12391304347826086,-0.7543478260869565,,,,,,,-0.20701459824976237,-0.49226474430915584,0.4549352235534733,0.3545511210887272,0.26296675534335034,0.21516336352011478,-0.024209392165493362,-0.05986592408570375
1971-01-01 01:09:31.015622140,-0.3444595566067653,0.12487367209302325,0.009578973255813954,69.0,0.011824668705402653,-0.6161060142711519,0.12608695652173912,-0.7565217391304347,1.0,0.0,0.0,0.0,0.0,0.0,-0.11425643508506521,-0.5058704422776176,0.5167647226962571,0.3398882794733692,0.16387253531769108,0.19628667711507503,-0.025904129973744174,-0.021809449347006397
1971-01-01 01:09:34.015622140,-0.40363004408033826,0.10386752552019583,-0.029396177991976063,68.5,0.012028542303771664,-0.6159021406727829,0.1282608695652174,-0.758695652173913,,,,,,,-0.13595106209336866,-0.4959085276492147,0.5288240913228694,0.32167926368979766,0.14518977036257502,0.20844425198986619,-0.051073193573305045,-0.008201657627758189
1971-01-01 01:09:37.015622140,-0.4628005315539112,0.08286137894736842,-0.06837132923976608,68.0,0.012232415902140676,-0.6156982670744139,0.13043478260869565,-0.7608695652173912,1.0,0.0,0.0,0.0,0.0,0.0,-0.15764568910167215,-0.4859466130208119,0.5408834599494818,0.30347024790622623,0.12650700540745896,0.22060182686465735,-0.07624225717286592,0.005406134091490038
1971-01-01 01:09:40.015622140,-0.5219710190274841,0.05104100406976745,-0.10166071162790698,68.0,0.012436289500509687,-0.6154943934760448,0.1326086956521739,-0.7630434782608695,1.0,0.0,0.0,0.0,0.0,0.0,-0.17776290036691378,-0.4778727363052978,0.5568517296426045,0.2860295306628525,0.1056560684105232,0.23125565103481818,-0.08859667021495454,0.026896838847593137
1971-01-01 01:09:43.015622140,-0.5811415065010571,0.060035083720930235,-0.060592032267441864,68.0,0.012640163098878698,-0.6152905198776759,0.13478260869565217,-0.7652173913043477,,,,,,,-0.1715292274557268,-0.4846248064292196,0.56291555355212,0.28159315072134805,0.09997603809784389,0.2335585656376597,-0.11253254596322801,0.06353870659768715
1971-01-01 01:09:46.015622140,-0.64031199397463,0.06902916337209303,-0.019523352906976744,68.0,0.01284403669724771,-0.6150866462793069,0.13695652173913042,-0.767391304347826,1.0,0.0,0.0,0.0,0.0,0.0,-0.16529555454453967,-0.49137687655314166,0.5689793774616354,0.27715677077984346,0.09429600778516463,0.23586148024050127,-0.13646842171150148,0.1001805743477812
1971-01-01 01:09:49.015622140,-0.699482481448203,0.05971656374269005,-0.037816718713450284,68.0,0.013047910295616721,-0.6148827726809378,0.1391304347826087,-0.7695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,-0.18164307738094046,-0.48729650388523715,0.5795783313079127,0.2639458262695251,0.08202737591467119,0.24504124903106483,-0.15317776468896657,0.1260026049907818
1971-01-01 01:09:52.015622140,-0.7586529689217759,0.1489717594876241,-0.133558953252074,68.0,0.013251783893985732,-0.6146788990825689,0.14130434782608695,-0.7717391304347826,,,,,,,-0.2407000043756576,-0.477690426799998,0.5671733552883373,0.2530715480464329,0.10853196966659609,0.26499519564634155,-0.17777821480696215,0.14865036885883826
1971-01-01 01:09:55.015622140,-0.8178234563953489,0.2382269552325581,-0.2293011877906977,68.0,0.013455657492354743,-0.6144750254841999,0.1434782608695652,-0.7739130434782608,1.0,0.0,0.0,0.0,0.0,0.0,-0.29975693137037474,-0.46808434971475893,0.5547683792687623,0.24219726982334053,0.135036563418521,0.28494914226161827,-0.20237866492495782,0.17129813272689462
1971-01-01 01:09:58.015622140,-0.46442590697674424,0.3218497334302325,-0.5662776165697674,68.0,0.013659531090723754,-0.6142711518858308,0.14565217391304347,-0.7760869565217391,,,,,,,-0.3933513398849518,-0.43091522163703505,0.4825322146162787,0.2745996798327438,0.2178083690289329,0.283652981271331,-0.07189127028787268,-0.050026319231688675
1971-01-01 01:10:01.015622140,-0.11102835755813954,0.4054725116279069,-0.9032540453488372,68.0,0.013863404689092765,-0.6140672782874618,0.14782608695652172,-0.7782608695652173,1.0,0.0,0.0,0.0,0.0,0.0,-0.486945748399529,-0.3937460935593111,0.41029604996379504,0.3070020898421471,0.3005801746393449,0.28235682028104375,0.05859612434921244,-0.271350771190272
1971-01-01 01:10:04.015622140,-0.11445350116959065,0.4023817660818714,-0.9045905397660818,72.0,0.014067278287461776,-0.6138634046890928,0.15,-0.7804347826086956,1.0,0.0,0.0,0.0,0.0,0.0,-0.5037736480657425,-0.40827149366449245,0.4219853501571779,0.31676995688013293,0.31470325649043523,0.27752177625348756,0.151817486178596,-0.2064466503375553
1971-01-01 01:10:07.015622140,-0.11354574215456276,0.4013765266455869,-0.9052831172667619,73.0,0.014271151885830786,-0.6136595310907238,0.15217391304347824,-0.7826086956521738,,,,,,,-0.5082108516552176,-0.4127658216977346,0.42427818581840543,0.3195373384751749,0.3178459738887107,0.27607337741659305,0.17574048134466463,-0.19123923435199294
1971-01-01 01:10:10.015622140,-0.11263798313953488,0.4003712872093023,-0.905975694767442,74.0,0.014475025484199799,-0.6134556574923548,0.15434782608695652,-0.7847826086956522,1.0,0.0,0.0,0.0,0.0,0.0,-0.5126480552446927,-0.4172601497309768,0.426571021479633,0.32230472007021704,0.3209886912869862,0.27462497857969864,0.1996634765107332,-0.1760318183664305
1971-01-01 01:10:13.015622140,-0.1121852781976744,0.39907455610465115,-0.906401034011628,71.0,0.01467889908256881,-0.6132517838939858,0.15652173913043477,-0.7869565217391304,,,,,,,-0.5014534776055476,-0.407893087849801,0.4179998160809352,0.31424994767516307,0.30745478726909375,0.27847652444752796,0.1296233100577578,-0.2243386216259817
1971-01-01 01:10:16.015622140,-0.11173257325581394,0.3977778249999999,-0.9068263732558138,68.0,0.01488277268093782,-0.6130479102956168,0.15869565217391302,-0.7891304347826087,1.0,0.0,0.0,0.0,0.0,0.0,-0.4902588999664024,-0.39852602596862513,0.4094286106822374,0.3061951752801091,0.29392088325120125,0.28232807031535734,0.05958314360478238,-0.27264542488553295
1971-01-01 01:10:19.015622140,-0.11170706686046511,0.39756123023255807,-0.9069538093023255,68.0,0.015086646279306832,-0.6128440366972477,0.1608695652173913,-0.7913043478260869,,,,,,,-0.49079562880168964,-0.3996740443369143,0.40891571308103963,0.3062777491291354,0.2931184394939686,0.28225086695063234,0.05960227220298362,-0.2727784918764905
1971-01-01 01:10:22.015622140,-0.11168156046511628,0.3973446354651163,-0.9070812453488372,68.0,0.015290519877675842,-0.6126401630988787,0.16304347826086954,-0.7934782608695652,1.0,0.0,0.0,0.0,0.0,0.0,-0.4913323576369771,-0.4008220627052035,0.4084028154798418,0.3063603229781617,0.29231599573673595,0.2821736635859074,0.05962140080118491,-0.27291155886744817
1971-01-01 01:10:25.015622140,-0.11137625203488373,0.39663381220930227,-0.9074417343023256,68.0,0.015494393476044855,-0.6124362895005098,0.16521739130434782,-0.7956521739130434,,,,,,,-0.49186818802937304,-0.40190574917393607,0.40796541298030153,0.3064091859895925,0.29136258005207927,0.28208319205607935,0.05982049726117858,-0.2732646538606134
1971-01-01 01:10:28.015622140,-0.11107094360465118,0.3959229889534883,-0.907802223255814,68.0,0.015698267074413866,-0.6122324159021407,0.16739130434782606,-0.7978260869565217,1.0,0.0,0.0,0.0,0.0,0.0,-0.49240401842176906,-0.40298943564266865,0.40752801048076126,0.3064580490010231,0.29040916436742265,0.2819927205262513,0.0600195937211723,-0.2736177488537786
